prior,model,epoch,loss,val_loss,mse_z,phys_loss,val_mse_z,val_phys_loss
Laplace,MLP,45,0.9845822494667213,0.9834131002426147,0.9820250711283526,0.0025571765316588745,0.9809544086456299,0.002458662958815694
Laplace,MLP,46,0.9845146714030085,0.9832169413566589,0.9819570991012069,0.0025575735767766295,0.9806613326072693,0.002555602928623557
Laplace,MLP,47,0.9846528548378128,0.9833188652992249,0.9820889975573566,0.002563856188669331,0.9807053208351135,0.002613534452393651
Laplace,MLP,48,0.984564205010732,0.9833667278289795,0.9820075595343077,0.0025566436669176764,0.9808616638183594,0.0025050777476280928
Laplace,MLP,49,0.984764019648234,0.9831986427307129,0.98220974547011,0.0025542765931301824,0.9806861877441406,0.0025124740786850452
Laplace,MLP,50,0.9845156105788978,0.9833500981330872,0.9819636463045,0.002551965067105776,0.9808084964752197,0.0025415834970772266
Laplace,MLP,51,0.984529445479224,0.9832589030265808,0.9819683319813496,0.002561113678964901,0.9806751608848572,0.002583730034530163
Laplace,MLP,52,0.9846601636560114,0.9832602739334106,0.9821051910474852,0.0025549699645349617,0.9807843565940857,0.0024759110528975725
Laplace,MLP,53,0.9844315882559653,0.9832003712654114,0.9818783767588504,0.0025532111697187006,0.980655312538147,0.0025450843386352062
Laplace,MLP,54,0.9850331401681757,0.9831626415252686,0.982478867600988,0.0025542751244792307,0.9806445240974426,0.0025181230157613754
Laplace,MLP,55,0.9846530436753511,0.9831981658935547,0.9820828088768968,0.0025702357860617675,0.9806615114212036,0.0025366712361574173
Laplace,MLP,56,0.9852022507169225,0.9832407236099243,0.9826200079989504,0.002582241896072867,0.9806764125823975,0.00256430939771235
Laplace,MLP,57,0.9850498201610806,0.9831342697143555,0.9824733603466023,0.0025764579682641692,0.9806176424026489,0.0025166349951177835
Laplace,MLP,58,0.9844172326652137,0.9831726551055908,0.9818555821885576,0.0025616512604494084,0.9806308150291443,0.0025418163277208805
Laplace,MLP,59,0.9844667551753757,0.9832055568695068,0.9819001541123376,0.0025666010710788337,0.9807038903236389,0.002501680050045252
Laplace,MLP,60,0.9836445955542831,0.9831527471542358,0.9810794203489034,0.0025651774980273243,0.9805929064750671,0.002559841377660632
Laplace,MLP,61,0.9841442668402159,0.9831424355506897,0.9815798262218097,0.002564439862580584,0.9805872440338135,0.00255516916513443
Laplace,MLP,62,0.9846314297424065,0.983193039894104,0.9820697139333319,0.0025617182034546057,0.9806416630744934,0.0025513593573123217
Laplace,MLP,63,0.9842256193046455,0.98319411277771,0.9816591997404356,0.0025664179732005025,0.9806039333343506,0.0025901703629642725
Laplace,MLP,64,0.9842402922498571,0.9831886887550354,0.9816693452385453,0.002570946383787817,0.9806653261184692,0.0025233381893485785
Laplace,MLP,65,0.9840750978873657,0.9832428097724915,0.9815113401269769,0.0025637577217584055,0.980697512626648,0.0025452803820371628
Laplace,MLP,66,0.9841086168188948,0.9831940531730652,0.9815409926322846,0.0025676244872624987,0.9806742668151855,0.0025197791401296854
Laplace,MLP,67,0.984538780855345,0.9833406209945679,0.9819727609823415,0.002566021337459149,0.9808220267295837,0.002518601482734084
Laplace,MLP,68,0.9843131624184571,0.983278214931488,0.9817449341307173,0.002568228465334342,0.9807536602020264,0.002524556126445532
Laplace,MLP,69,0.9846362614774847,0.9832943677902222,0.9820723741262166,0.0025638872582756274,0.9807432293891907,0.0025511574931442738
Laplace,MLP,70,0.9843234371494602,0.9832555651664734,0.9817587772647182,0.0025646597109930786,0.9806935787200928,0.0025619633961468935
Laplace,MLP,71,0.9841057975012977,0.9832819700241089,0.9815396312120799,0.0025661649593563232,0.9807623624801636,0.0025196128990501165
Laplace,MLP,72,0.984650890927415,0.9831823110580444,0.9820844706472334,0.0025664216712223474,0.9806140065193176,0.002568305702880025
Laplace,MLP,73,0.9840802586114442,0.983198344707489,0.9814987741075121,0.0025814862830239953,0.980616569519043,0.0025817560963332653
Laplace,MLP,74,0.9845369454618689,0.9832203984260559,0.9819687635332972,0.002568184418391224,0.9806606769561768,0.0025596984196454287
Laplace,MLP,75,0.9842466130270973,0.9832601547241211,0.9816648738162296,0.0025817383788302316,0.9806983470916748,0.0025617859791964293
Laplace,MLP,76,0.9839047032433588,0.9832751750946045,0.9813341908268742,0.002570512027734214,0.9807326793670654,0.0025424978230148554
Laplace,MLP,77,0.9837868508991895,0.9832183122634888,0.9812182676684749,0.002568584416892279,0.9806566834449768,0.00256162672303617
Laplace,MLP,78,0.9842187402484653,0.9833005666732788,0.9816374259668069,0.0025813130311550456,0.9807583093643188,0.00254227127879858
Laplace,MLP,79,0.9840708085008569,0.9832426905632019,0.9815012327543609,0.002569575760479983,0.9807031750679016,0.0025395227130502462
Laplace,MLP,80,0.9843700755465854,0.9832465648651123,0.981806826305103,0.0025632479731496926,0.9806936383247375,0.002552945865318179
Laplace,MLP,81,0.9845722673891543,0.9832978248596191,0.9820022455922834,0.002570022326508151,0.9806953072547913,0.002602535067126155
Laplace,MLP,82,0.983868004323484,0.9833009243011475,0.9812958652192766,0.002572139896390898,0.9807377457618713,0.0025631773751229048
Laplace,MLP,83,0.9840520362596255,0.9832898378372192,0.9814856959892823,0.002566340647556738,0.9807270169258118,0.0025628276634961367
Laplace,MLP,84,0.9846087858841583,0.9832732081413269,0.9820401113670509,0.002568673370433999,0.9807341694831848,0.002539027016609907
Laplace,MLP,85,0.9843632646867105,0.9832813739776611,0.9817888758204005,0.002574388584535983,0.980725109577179,0.002556286985054612
Laplace,MLP,86,0.9847945757098384,0.9833128452301025,0.982221555781436,0.002573020668146578,0.9807512760162354,0.002561571542173624
Laplace,MLP,87,0.9844259877462644,0.9832700490951538,0.981835030936622,0.0025909571403598375,0.9807249307632446,0.0025451225228607655
Laplace,MLP,88,0.9844620596539151,0.9833348393440247,0.981889521037494,0.002572537235168925,0.9807729721069336,0.002561886329203844
Laplace,MLP,89,0.9838646755920158,0.983292818069458,0.98129729626773,0.002567378624045925,0.9807335734367371,0.0025592639576643705
Laplace,MLP,90,0.9837798393882431,0.9832749962806702,0.981204217976636,0.002575622369848505,0.9807320237159729,0.0025429432280361652
Laplace,MLP,91,0.9840840650750352,0.9833062887191772,0.981521113319798,0.002562952967285103,0.9807551503181458,0.002551158657297492
Laplace,MLP,92,0.9844935239256323,0.9833211302757263,0.9819204243453773,0.0025731005720576053,0.9807615280151367,0.0025595820043236017
Laplace,MLP,93,0.9842620962732905,0.9832735061645508,0.9816873005560568,0.0025747976490987225,0.9807149767875671,0.002558534499257803
Laplace,MLP,94,0.9843469843850121,0.9833143353462219,0.981771444236194,0.0025755392699348587,0.9807581901550293,0.0025561521761119366
Laplace,MLP,95,0.9838245339221783,0.983308732509613,0.9812564022906192,0.0025681327453705373,0.9807446002960205,0.002564143855124712
Laplace,MLP,96,0.9838380647135211,0.9833071827888489,0.9812643630010588,0.002573703431423653,0.980759859085083,0.0025473281275480986
Laplace,MLP,97,0.9839048672008801,0.9833201169967651,0.9813384386870239,0.0025664288078661303,0.9807541370391846,0.002565972972661257
Laplace,CNN,0,1.0189519739365793,0.9917213916778564,1.0131735703250668,0.005778406167755256,0.9888275861740112,0.0028938171453773975
Laplace,CNN,1,0.9880996860183395,0.9846353530883789,0.985562710432677,0.0025369761044623795,0.9822049736976624,0.002430371008813381
Laplace,CNN,2,0.9869359384427916,0.9899059534072876,0.9844344940271463,0.0025014424334383672,0.9874215126037598,0.0024844296276569366
Laplace,CNN,3,0.9862995025989888,0.9840371012687683,0.9837786494432627,0.0025208540636257413,0.9814951419830322,0.0025419772136956453
Laplace,CNN,4,0.9863383191841859,0.9881438612937927,0.9838270312314993,0.0025112851356455424,0.9855433106422424,0.002600551350042224
Laplace,CNN,5,0.9858461666751552,0.9853231906890869,0.983328982337459,0.00251718498864309,0.9827614426612854,0.0025617671199142933
Laplace,CNN,6,0.9861603950237011,0.9835236668586731,0.9836375183529324,0.002522877103917569,0.980983316898346,0.0025403324980288744
Laplace,CNN,7,0.9854470208600477,0.9870328307151794,0.9829239796947788,0.002523038618465153,0.9844047427177429,0.002628117334097624
Laplace,CNN,8,0.9859953019712064,0.9837368726730347,0.9834638578039748,0.002531444527664678,0.981145977973938,0.002590920776128769
Laplace,CNN,9,0.9853240425164277,0.9838533401489258,0.9827798624654432,0.0025441770937556663,0.9812217354774475,0.002631584880873561
Laplace,CNN,10,0.985924800058027,0.9842016100883484,0.9833920592660302,0.002532739803690027,0.9816043376922607,0.002597256563603878
Laplace,CNN,11,0.9854362222167464,0.9843559861183167,0.9828940438436674,0.0025421751728812764,0.981812059879303,0.0025439318269491196
Laplace,CNN,12,0.9848573506773413,0.9837830662727356,0.9823221555343261,0.0025351953366911178,0.981160581111908,0.0026225042529404163
Laplace,CNN,13,0.985222213798099,0.9833094477653503,0.9826893316016899,0.002532879088417272,0.9807990789413452,0.002510379534214735
Laplace,CNN,14,0.9851187825560928,0.9831249117851257,0.9825811187426249,0.0025376602692680585,0.9805786609649658,0.0025462356861680746
Laplace,CNN,15,0.9860326620909545,0.9838985204696655,0.9834894632791972,0.0025431975839777035,0.9812895059585571,0.002609038492664695
Laplace,CNN,16,0.9850743028136703,0.9839907288551331,0.9825249393065054,0.00254936369454807,0.981427013874054,0.002563700545579195
Laplace,CNN,17,0.9850665914403783,0.9833182692527771,0.9825237448867019,0.0025428478380905705,0.9807339906692505,0.0025842550676316023
Laplace,CNN,18,0.9853345839468924,0.9834098219871521,0.982789222721581,0.00254536396229511,0.9808815121650696,0.002528282580897212
Laplace,CNN,19,0.9852064937442631,0.9836126565933228,0.9826687715791009,0.0025377218573432495,0.9810416102409363,0.0025710188783705235
Laplace,CNN,20,0.9854340569393055,0.984428882598877,0.9828865855663746,0.002547469388976044,0.9817608594894409,0.0026680114679038525
Laplace,CNN,21,0.985438073719586,0.9832281470298767,0.9828921740835493,0.0025459004002525375,0.9807091951370239,0.002518943976610899
Laplace,CNN,22,0.9855434842653819,0.9843235611915588,0.9829958859864656,0.002547600007666325,0.9817379713058472,0.002585586393252015
Laplace,CNN,23,0.9849641716874039,0.9832261204719543,0.9824207029543124,0.0025434686159770993,0.9806976914405823,0.00252840225584805
Laplace,CNN,24,0.9849258840263069,0.9831289649009705,0.9823789999291703,0.0025468831860905026,0.9805254936218262,0.002603490138426423
Laplace,CNN,25,0.9849603161797509,0.9834577441215515,0.9824014248790683,0.0025588926039748004,0.9808708429336548,0.002586908172816038
Laplace,CNN,26,0.9845191616195816,0.9830571413040161,0.9819598609620744,0.0025593001921954857,0.9805223345756531,0.0025347888004034758
Laplace,CNN,27,0.9849550843954802,0.9831342697143555,0.9824093920332534,0.0025456932830615893,0.9805861711502075,0.0025480883195996284
Laplace,CNN,28,0.9848958146464717,0.982991099357605,0.9823519660903884,0.0025438495097799343,0.9804296493530273,0.0025614630430936813
Laplace,CNN,29,0.9847103643703747,0.9835028648376465,0.9821540910202462,0.002556273296990015,0.9808869957923889,0.002615848323330283
Laplace,CNN,30,0.9847358969954757,0.9829872846603394,0.982189434068697,0.0025464628024974853,0.9804063439369202,0.0025809365324676037
Laplace,CNN,31,0.984964314165774,0.9830839037895203,0.9824130921750456,0.002551221909272756,0.9805222749710083,0.0025616465136408806
Laplace,CNN,32,0.984998040371113,0.9831129312515259,0.982444969204453,0.002553072002542963,0.9805891513824463,0.002523787086829543
Laplace,CNN,33,0.9842646254433526,0.9847977161407471,0.9817192160689437,0.002545410047030753,0.9821985960006714,0.0025991108268499374
Laplace,CNN,34,0.9844750996466514,0.9830982089042664,0.981928335653769,0.002546764637186967,0.980533242225647,0.0025649869348853827
Laplace,CNN,35,0.9850051462113321,0.9832442402839661,0.9824537284023411,0.002551418293530384,0.9806726574897766,0.0025716081727296114
Laplace,CNN,36,0.9844559053400973,0.9830698370933533,0.9818795212396272,0.0025763850821344343,0.9805005788803101,0.0025692766066640615
Laplace,CNN,37,0.9843336934441919,0.983028769493103,0.9817819018979689,0.002551791984965471,0.9804090857505798,0.0026196837425231934
Laplace,CNN,38,0.9849242872304028,0.9833952188491821,0.982373545835684,0.002550743416779571,0.9808260202407837,0.0025692235212773085
Laplace,CNN,39,0.9846763736134893,0.9831775426864624,0.9821257845417515,0.002550589601375028,0.9806280136108398,0.002549542346969247
Laplace,CNN,40,0.9844183606786413,0.983411431312561,0.981861545337929,0.0025568145345449,0.9808124899864197,0.0025989168789237738
Laplace,CNN,41,0.9847719173531633,0.9838829636573792,0.9822150966426632,0.0025568201584886905,0.9813230633735657,0.00255991006270051
Laplace,CNN,42,0.9845555143671351,0.9831848740577698,0.9819937595376024,0.002561755203250404,0.9805830121040344,0.0026018479838967323
Laplace,CNN,43,0.9844478517323285,0.983262836933136,0.9818895265862748,0.002558324419244475,0.9807303547859192,0.0025324984453618526
Laplace,CNN,44,0.9847824285338233,0.9832808375358582,0.9822317576623177,0.0025506695332537005,0.9806883335113525,0.0025924784131348133
Laplace,CNN,45,0.9842976068591213,0.9832572937011719,0.9817447882514816,0.002552817456071844,0.9806713461875916,0.002585968468338251
Laplace,CNN,46,0.9840156983684849,0.9830855131149292,0.981463461308866,0.0025522357423429015,0.9804813265800476,0.002604180481284857
Laplace,CNN,47,0.9839964491111022,0.9830770492553711,0.9814337117893918,0.0025627366899912646,0.9804928302764893,0.002584228292107582
Laplace,CNN,48,0.9840563807759557,0.9836053252220154,0.9814892873033747,0.0025670939885840583,0.9809847474098206,0.0026205922476947308
Laplace,CNN,49,0.9842029111879366,0.9836112260818481,0.9816429965846889,0.0025599127213747517,0.9810250997543335,0.0025861472822725773
Laplace,CNN,50,0.9845515000927556,0.983083963394165,0.981988883591271,0.0025626144164966214,0.9804878234863281,0.0025961401406675577
Laplace,CNN,51,0.9843100121429375,0.9832702279090881,0.9817453135957231,0.002564698821297279,0.980664849281311,0.0026053760666400194
Laplace,CNN,52,0.9843450675497541,0.9832174777984619,0.9817874855823345,0.002557581069308694,0.9806793332099915,0.002538153901696205
Laplace,CNN,53,0.9838073488112327,0.9832649230957031,0.9812469187083545,0.0025604293938983488,0.9806846380233765,0.002580274362117052
Laplace,CNN,54,0.984290250428804,0.9834659099578857,0.9817247798850944,0.00256546978159128,0.9808817505836487,0.0025841882452368736
Laplace,CNN,55,0.9846501196468914,0.9832059144973755,0.9820879278956233,0.00256219243367871,0.9806291460990906,0.002576759085059166
Laplace,CNN,56,0.9845825551866411,0.9846501350402832,0.982018699875107,0.002563855672666283,0.982029139995575,0.0026209831703454256
Laplace,CNN,57,0.9837598492791345,0.9833921194076538,0.9812053223629972,0.002554528531268821,0.9808325171470642,0.0025595857296139
Laplace,CNN,58,0.9840336617406782,0.9832594394683838,0.9814612564739881,0.0025724060151742787,0.9806655049324036,0.0025939205661416054
Laplace,CNN,59,0.9834569919932712,0.9834780097007751,0.9808949092486957,0.0025620823589715736,0.9809070229530334,0.0025709792971611023
Laplace,CNN,60,0.984170431668336,0.9833874106407166,0.9816022352413373,0.0025681965577474854,0.9808551073074341,0.0025323291774839163
Laplace,CNN,61,0.983668760315434,0.9833565950393677,0.9811006190182568,0.002568142638225724,0.9807738065719604,0.0025827798526734114
Laplace,CNN,62,0.9836376409630876,0.9834227561950684,0.9810689512315813,0.002568689023225649,0.9808591604232788,0.0025635736528784037
Laplace,CNN,63,0.9837982863993258,0.9835526943206787,0.9812349111468226,0.002563375443032755,0.9809820055961609,0.0025706987362354994
Laplace,CNN,64,0.9829426891094929,0.9833730459213257,0.9803771890319504,0.002565499084341611,0.980802595615387,0.002570423064753413
Laplace,CNN,65,0.9837013257516397,0.9834101796150208,0.981140951136569,0.00256037436764444,0.980810821056366,0.002599354600533843
Laplace,CNN,66,0.983122290791692,0.9834622144699097,0.980558833739421,0.0025634581919524585,0.980879008769989,0.0025832136161625385
Laplace,CNN,67,0.983614983501377,0.9835412502288818,0.9810510324286269,0.0025639496362619887,0.9809518456459045,0.002589387120679021
Laplace,CNN,68,0.9837454199432969,0.9836071133613586,0.9811830824917859,0.002562337905635593,0.9810444712638855,0.002562623703852296
Laplace,CNN,69,0.9829551239271421,0.983507513999939,0.9803887759601032,0.002566346896227796,0.9809104204177856,0.0025970719289034605
Laplace,CNN,70,0.98323950162521,0.983517587184906,0.9806660682231456,0.002573433114696775,0.9809250235557556,0.0025925636291503906
Laplace,DeepONet_MLP_Fourier,0,1.0212088451013193,0.9886831641197205,1.0148494812819335,0.006359363846654246,0.9861641526222229,0.0025190154556185007
Laplace,DeepONet_MLP_Fourier,1,0.9883496229713028,0.9855998754501343,0.9857232576017981,0.0026263627706112356,0.9830836653709412,0.002516180509701371
Laplace,DeepONet_MLP_Fourier,2,0.9874503705594633,0.9847120642662048,0.9848667791297844,0.002583590898992824,0.982119083404541,0.0025929524563252926
Laplace,DeepONet_MLP_Fourier,3,0.9870030761839034,0.9841256141662598,0.98441761338317,0.002585461644271204,0.981553852558136,0.002571744378656149
Laplace,DeepONet_MLP_Fourier,4,0.9863187133728921,0.9839437007904053,0.9837290331408068,0.0025896814147670483,0.9813690781593323,0.0025746000465005636
Laplace,DeepONet_MLP_Fourier,5,0.9860550977804281,0.983890175819397,0.9834752933041111,0.002579806320783165,0.9813527464866638,0.002537449123337865
Laplace,DeepONet_MLP_Fourier,6,0.9864932264651622,0.9837469458580017,0.9838935007920137,0.002599725908076799,0.9811996817588806,0.002547251293435693
Laplace,DeepONet_MLP_Fourier,7,0.9860912273238013,0.9838796854019165,0.983506738960564,0.002584487195937774,0.9813293218612671,0.002550361678004265
Laplace,DeepONet_MLP_Fourier,8,0.9853595117548922,0.9834245443344116,0.982783329558444,0.002576182479620562,0.9808102250099182,0.002614316064864397
Laplace,DeepONet_MLP_Fourier,9,0.9859161690190748,0.9835323691368103,0.9833245121680938,0.002591658573438254,0.9809171557426453,0.0026152331847697496
Laplace,DeepONet_MLP_Fourier,10,0.9861283216390524,0.9835501313209534,0.9835365471897183,0.002591773126814123,0.9809841513633728,0.002565985545516014
Laplace,DeepONet_MLP_Fourier,11,0.9857439495421745,0.9833160638809204,0.9831551293711046,0.0025888188800134056,0.9807795286178589,0.0025365555193275213
Laplace,DeepONet_MLP_Fourier,12,0.9854832701496892,0.9832906126976013,0.9829022989974724,0.002580971843017651,0.9807459712028503,0.002544655930250883
Laplace,DeepONet_MLP_Fourier,13,0.9855586589277685,0.9832165241241455,0.9829688494627898,0.0025898098788998862,0.9806933403015137,0.0025232022162526846
Laplace,DeepONet_MLP_Fourier,14,0.9856767607880784,0.9832306504249573,0.9830798802075086,0.0025968797681098048,0.9805911779403687,0.002639458514750004
Laplace,DeepONet_MLP_Fourier,15,0.9852695585013151,0.9837068319320679,0.982689434522623,0.0025801254882457645,0.9811540246009827,0.0025527942925691605
Laplace,DeepONet_MLP_Fourier,16,0.9859749880638925,0.9831887483596802,0.9833838715925589,0.0025911167894655074,0.9806569814682007,0.0025317929685115814
Laplace,DeepONet_MLP_Fourier,17,0.9850694862929908,0.9832403659820557,0.9824847084981901,0.0025847774249286174,0.9807058572769165,0.0025345112662762403
Laplace,DeepONet_MLP_Fourier,18,0.9848192350284474,0.983254611492157,0.982240774968007,0.002578458382731287,0.9806927442550659,0.0025618381332606077
Laplace,DeepONet_MLP_Fourier,19,0.9853355105932768,0.9832462668418884,0.982759354708789,0.002576156828745461,0.9807137250900269,0.002532520331442356
Laplace,DeepONet_MLP_Fourier,20,0.9848706017027388,0.9832088351249695,0.9822979866563379,0.0025726128355585956,0.9806548357009888,0.0025540105998516083
Laplace,DeepONet_MLP_Fourier,21,0.9847116042543818,0.9832239747047424,0.9821359667334113,0.0025756377545003597,0.9807021617889404,0.0025217952206730843
Laplace,DeepONet_MLP_Fourier,22,0.9850059199977566,0.9831830859184265,0.9824250086291775,0.0025809111098784045,0.9806239008903503,0.002559170825406909
Laplace,DeepONet_MLP_Fourier,23,0.9853471512193078,0.9832949638366699,0.9827691307654968,0.002578021713753452,0.9807090163230896,0.0025859347078949213
Laplace,DeepONet_MLP_Fourier,24,0.9852480875837194,0.9831751585006714,0.9826631107487837,0.00258497703315651,0.9806238412857056,0.002551322104409337
Laplace,DeepONet_MLP_Fourier,25,0.9850681221878922,0.9831833839416504,0.9824953351292882,0.002572786444714209,0.9806201457977295,0.0025632402393966913
Laplace,DeepONet_MLP_Fourier,26,0.9845745058747025,0.983294665813446,0.9819974974469021,0.002577008897656793,0.9806864261627197,0.002608217066153884
Laplace,DeepONet_MLP_Fourier,27,0.9852987096474335,0.9834046363830566,0.9827246878956173,0.0025740206833647747,0.9808522462844849,0.0025523605290800333
Laplace,DeepONet_MLP_Fourier,28,0.9851513410115743,0.9830488562583923,0.9825775304714123,0.0025738086866063845,0.9804419875144958,0.002606886439025402
Laplace,DeepONet_MLP_Fourier,29,0.9848120676146613,0.9832210540771484,0.9822343382033499,0.002577729098073713,0.980623185634613,0.0025978556368499994
Laplace,DeepONet_MLP_Fourier,30,0.9851342953361191,0.9833652973175049,0.9825539196933712,0.0025803774567992165,0.9808621406555176,0.0025031729601323605
Laplace,DeepONet_MLP_Fourier,31,0.9854236719486592,0.9830846786499023,0.9828431745907208,0.0025804976369156406,0.9805006384849548,0.002584027824923396
Laplace,DeepONet_MLP_Fourier,32,0.9850551493175037,0.9832815527915955,0.9824814232620033,0.0025737283380098037,0.9806694984436035,0.0026120564434677362
Laplace,DeepONet_MLP_Fourier,33,0.9852116430127943,0.983650267124176,0.9826402329467796,0.0025714088181332984,0.9811544418334961,0.002495802706107497
Laplace,DeepONet_MLP_Fourier,34,0.9848805438648831,0.9831954836845398,0.9823080593043262,0.0025724836904136043,0.9806284308433533,0.0025670353788882494
Laplace,DeepONet_MLP_Fourier,35,0.9850071516480889,0.9830795526504517,0.9824251149509762,0.0025820370631393147,0.9805256724357605,0.0025538664776831865
Laplace,DeepONet_MLP_Fourier,36,0.9847311513559954,0.9830498099327087,0.9821582783807863,0.002572871897405981,0.9804743528366089,0.0025754706002771854
Laplace,DeepONet_MLP_Fourier,37,0.9850556487077707,0.9832051396369934,0.9824840421075219,0.00257160721204101,0.9806596636772156,0.0025454724673181772
Laplace,DeepONet_MLP_Fourier,38,0.9850045791617384,0.9830331206321716,0.9824117495490982,0.0025928292403210166,0.9804415106773376,0.0025916392914950848
Laplace,DeepONet_MLP_Fourier,39,0.9851721553831129,0.9830914735794067,0.9825973272681594,0.00257482942663603,0.980514407157898,0.002577047562226653
Laplace,DeepONet_MLP_Fourier,40,0.984659758416024,0.983211874961853,0.9820811175727271,0.0025786429272360496,0.9806033372879028,0.0026085213758051395
Laplace,DeepONet_MLP_Fourier,41,0.9852728150986336,0.983220636844635,0.982681477392042,0.0025913372171578464,0.9806777238845825,0.0025428931694477797
Laplace,DeepONet_MLP_Fourier,42,0.9852186913962837,0.9830320477485657,0.9826363654466005,0.002582326009464045,0.9804871082305908,0.0025449441745877266
Laplace,DeepONet_MLP_Fourier,43,0.9848539378191974,0.9829787611961365,0.9822850979126252,0.002568841007099048,0.9803810119628906,0.0025977585464715958
Laplace,DeepONet_MLP_Fourier,44,0.984881769429456,0.983058750629425,0.9823005455392259,0.0025812258755832955,0.9804801940917969,0.0025785742327570915
Laplace,DeepONet_MLP_Fourier,45,0.9851806272973528,0.9831580519676208,0.9826063848472573,0.002574242798991882,0.9806292653083801,0.0025287652388215065
Laplace,DeepONet_MLP_Fourier,46,0.9854652124482233,0.9831625819206238,0.9828928385052953,0.002572373974741109,0.980604350566864,0.002558204811066389
Laplace,DeepONet_MLP_Fourier,47,0.9848867191208733,0.9832807779312134,0.9823167601505199,0.0025699596122108603,0.980623185634613,0.002657580655068159
Laplace,DeepONet_MLP_Fourier,48,0.9848037698605397,0.9832202792167664,0.9822277346172849,0.00257603880004012,0.980706512928009,0.0025137620978057384
Laplace,DeepONet_MLP_Fourier,49,0.9851872767056072,0.9831011295318604,0.9826220531721372,0.002565221329269981,0.9805588126182556,0.0025423241313546896
Laplace,DeepONet_MLP_Fourier,50,0.9853582341033775,0.9830185174942017,0.9827872908509171,0.002570943929277383,0.9804524779319763,0.0025660505052655935
Laplace,DeepONet_MLP_Fourier,51,0.9843789652303174,0.98296058177948,0.9818089688504422,0.0025699955338539483,0.9804031848907471,0.002557425294071436
Laplace,DeepONet_MLP_Fourier,52,0.9847462275722721,0.9830164313316345,0.9821649079208259,0.0025813196126410775,0.9804771542549133,0.0025392784737050533
Laplace,DeepONet_MLP_Fourier,53,0.9850650599768928,0.9831114411354065,0.9824916911912752,0.002573367250193884,0.9805625081062317,0.002548936754465103
Laplace,DeepONet_MLP_Fourier,54,0.985364741033262,0.9830397963523865,0.9827900704320844,0.0025746703242978176,0.9804803133010864,0.0025594572070986032
Laplace,DeepONet_MLP_Fourier,55,0.9854960155200672,0.9831951856613159,0.9829171126311248,0.0025789055752347004,0.9806782603263855,0.0025169202126562595
Laplace,DeepONet_MLP_Fourier,56,0.9847878733196774,0.9830749034881592,0.9822176381632373,0.0025702364856024854,0.9805633425712585,0.0025115469470620155
Laplace,DeepONet_MLP_Fourier,57,0.9847054255975259,0.9830348491668701,0.9821349144339919,0.002570509049879225,0.9804894328117371,0.002545419614762068
Laplace,DeepONet_MLP_Fourier,58,0.9845042805055956,0.9830085039138794,0.9819374732427053,0.00256680901611207,0.9804515242576599,0.002556992694735527
Laplace,DeepONet_MLP_Fourier,59,0.984600458238218,0.9832104444503784,0.9820174469246162,0.002583012118021043,0.980661928653717,0.002548495540395379
Laplace,DeepONet_MLP_Fourier,60,0.985121104810331,0.9831072092056274,0.982546253426297,0.002574850676802208,0.9805349707603455,0.0025722107384353876
Laplace,DeepONet_MLP_Fourier,61,0.9843851143533403,0.9830580353736877,0.9818193074819204,0.002565805988341525,0.9805251955986023,0.002532816492021084
Laplace,DeepONet_MLP_Fourier,62,0.9852503747553438,0.9832339882850647,0.9826827942430079,0.002567578681853709,0.9806376695632935,0.002596335718408227
Laplace,DeepONet_MLP_Fourier,63,0.9843587479791842,0.9829976558685303,0.9817873964438567,0.00257134944998992,0.9804038405418396,0.002593819284811616
Laplace,DeepONet_MLP_Fourier,64,0.9849981198439727,0.9830461740493774,0.9824226348249762,0.0025754840296410672,0.9804493188858032,0.0025968633126467466
Laplace,DeepONet_MLP_Fourier,65,0.9846101335219076,0.9829672574996948,0.9820384386781458,0.0025716955870020764,0.9804266095161438,0.00254063936881721
Laplace,DeepONet_MLP_Fourier,66,0.9854787772482222,0.9831817746162415,0.9829048117001852,0.0025739650082615044,0.9806103110313416,0.0025714836083352566
Laplace,DeepONet_MLP_Fourier,67,0.985009575391317,0.9831462502479553,0.9824277742488964,0.00258180240620845,0.9805581569671631,0.0025880965404212475
Laplace,DeepONet_MLP_Fourier,68,0.9847225865444263,0.9829326868057251,0.9821530335300319,0.0025695514824666506,0.9803532361984253,0.0025794589892029762
Laplace,DeepONet_MLP_Fourier,69,0.9839506997718467,0.982966423034668,0.9813666513732245,0.0025840467600677687,0.9803871512413025,0.002579297171905637
Laplace,DeepONet_MLP_Fourier,70,0.9846109968047958,0.982948899269104,0.9820300168819256,0.002580978856603797,0.9803951382637024,0.002553763100877404
Laplace,DeepONet_MLP_Fourier,71,0.9846536150207749,0.98297119140625,0.9820759158592682,0.0025776979984021985,0.9803528189659119,0.0026183549780398607
Laplace,DeepONet_MLP_Fourier,72,0.9845309103573406,0.9829239249229431,0.9819468984732757,0.002584010856254054,0.9803169369697571,0.002606975147500634
Laplace,DeepONet_MLP_Fourier,73,0.9845401317149669,0.9829379320144653,0.9819534089830186,0.00258672370906785,0.9803642630577087,0.0025736927054822445
Laplace,DeepONet_MLP_Fourier,74,0.9850190396423455,0.98297518491745,0.9824506550937802,0.0025683842119047636,0.9803854823112488,0.0025897047016769648
Laplace,DeepONet_MLP_Fourier,75,0.9847422337030863,0.9829667210578918,0.9821665517918698,0.0025756801034578377,0.9803789854049683,0.0025877291336655617
